20210100|2021010001|M00077|11/01/2021||12|2291115040600071|0056616||1|11111111|||8.47|0.00|1.53|||||||0.00||10.00|PEN|1.000||||||||1|
20210100|2021010001|M00078|11/01/2021||12|2291115040600071|0056617||1|11111111|||5.08|0.00|0.92|||||||0.00||6.00|PEN|1.000||||||||1|
20210100|2021010001|M00079|12/01/2021||12|2291115040600071|0056618||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00080|12/01/2021||12|2291115040600071|0056619||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00081|12/01/2021||12|2291115040600071|0056620||1|11111111|||36.86|0.00|6.64|||||||0.00||43.50|PEN|1.000||||||||1|
20210100|2021010001|M00082|12/01/2021||12|2291115040600071|0056621||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00083|12/01/2021||12|2291115040600071|0056622||1|11111111|||36.02|0.00|6.48|||||||0.00||42.50|PEN|1.000||||||||1|
20210100|2021010001|M00084|12/01/2021||12|2291115040600071|0056623||1|11111111|||27.54|0.00|4.96|||||||0.00||32.50|PEN|1.000||||||||1|
20210100|2021010001|M00085|12/01/2021||12|2291115040600071|0056624||1|11111111|||46.61|0.00|8.39|||||||0.00||55.00|PEN|1.000||||||||1|
20210100|2021010001|M00086|12/01/2021||12|2291115040600071|0056625||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00087|12/01/2021||12|2291115040600071|0056626||1|11111111|||88.98|0.00|16.02|||||||0.00||105.00|PEN|1.000||||||||1|
20210100|2021010001|M00088|12/01/2021||12|2291115040600071|0056627||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00089|12/01/2021||12|2291115040600071|0056628||1|11111111|||58.47|0.00|10.53|||||||0.00||69.00|PEN|1.000||||||||1|
20210100|2021010001|M00090|12/01/2021||12|2291115040600071|0056629||1|11111111|||38.56|0.00|6.94|||||||0.00||45.50|PEN|1.000||||||||1|
20210100|2021010001|M00091|12/01/2021||12|2291115040600071|0056630||1|11111111|||102.54|0.00|18.46|||||||0.00||121.00|PEN|1.000||||||||1|
20210100|2021010001|M00092|12/01/2021||12|2291115040600071|0056631||1|11111111|||35.00|0.00|6.30|||||||0.00||41.30|PEN|1.000||||||||1|
20210100|2021010001|M00093|12/01/2021||12|2291115040600071|0056632||1|11111111|||38.14|0.00|6.86|||||||0.00||45.00|PEN|1.000||||||||1|
20210100|2021010001|M00094|12/01/2021||12|2291115040600071|0056633||1|11111111|||22.88|0.00|4.12|||||||0.00||27.00|PEN|1.000||||||||1|
20210100|2021010001|M00095|12/01/2021||12|2291115040600071|0056634||1|11111111|||83.47|0.00|15.03|||||||0.00||98.50|PEN|1.000||||||||1|
20210100|2021010001|M00096|12/01/2021||12|2291115040600071|0056635||1|11111111|||52.12|0.00|9.38|||||||0.00||61.50|PEN|1.000||||||||1|
20210100|2021010001|M00097|12/01/2021||12|2291115040600071|0056636||1|11111111|||36.86|0.00|6.64|||||||0.00||43.50|PEN|1.000||||||||1|
20210100|2021010001|M00098|12/01/2021||12|2291115040600071|0056637||1|11111111|||33.90|0.00|6.10|||||||0.00||40.00|PEN|1.000||||||||1|
20210100|2021010001|M00099|12/01/2021||12|2291115040600071|0056638||1|11111111|||28.81|0.00|5.19|||||||0.00||34.00|PEN|1.000||||||||1|
20210100|2021010001|M00100|12/01/2021||12|2291115040600071|0056639||1|11111111|||25.00|0.00|4.50|||||||0.00||29.50|PEN|1.000||||||||1|
20210100|2021010001|M00101|12/01/2021||12|2291115040600071|0056640||1|11111111|||94.07|0.00|16.93|||||||0.00||111.00|PEN|1.000||||||||1|
20210100|2021010001|M00102|13/01/2021||12|2291115040600071|0056641||1|11111111|||80.51|0.00|14.49|||||||0.00||95.00|PEN|1.000||||||||1|
20210100|2021010001|M00103|13/01/2021||12|2291115040600071|0056642||1|11111111|||55.93|0.00|10.07|||||||0.00||66.00|PEN|1.000||||||||1|
20210100|2021010001|M00104|13/01/2021||12|2291115040600071|0056643||1|11111111|||30.51|0.00|5.49|||||||0.00||36.00|PEN|1.000||||||||1|
20210100|2021010001|M00105|13/01/2021||12|2291115040600071|0056644||1|11111111|||60.17|0.00|10.83|||||||0.00||71.00|PEN|1.000||||||||1|
